path_id,system_id,start_site_id,end_site_id,start_geometry,end_geometry,delta_z_A,abs_delta_z_A,screening_energy_delta_eV,geometry_complexity_delta,transition_class,penetration_index,gap_index,priority_score
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_171,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_171,octahedral,cn8_te4,4.6295,4.6295,-2.165588,0.47,mixed_transition_candidate,0.400412,0.486653,0.472928
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_180,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_180,octahedral,cn8_te4,4.077,4.077,-0.346344,0.47,mixed_transition_candidate,0.328946,0.507484,0.546489
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_181,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_181,octahedral,cn8_te4,4.5412,4.5412,1.84964,0.47,mixed_transition_candidate,0.388155,0.490399,0.485916
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_182,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_182,octahedral,cn8_te4,4.6151,4.6151,-2.171447,0.47,mixed_transition_candidate,0.400315,0.486313,0.472241
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_188,octahedral,cn8_te4,7.6064,7.6064,-1.415435,0.47,mixed_transition_candidate,0.435767,0.549262,0.592393
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_189,octahedral,cn8_te4,7.1629,7.1629,-2.105072,0.47,mixed_transition_candidate,0.449651,0.530359,0.546347
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_190,octahedral,cn8_te4,7.445,7.445,-0.281707,0.47,mixed_transition_candidate,0.394931,0.565328,0.643322
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_191,octahedral,cn8_te4,6.9669,6.9669,-1.210693,0.47,mixed_transition_candidate,0.416046,0.541875,0.584615
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_200,octahedral,cn8_te4,7.1775,7.1775,-2.103271,0.47,mixed_transition_candidate,0.449887,0.530635,0.546841
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_201,octahedral,cn8_te4,7.2105,7.2105,0.129456,0.47,mixed_transition_candidate,0.385142,0.563898,0.644243
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_202,octahedral,cn8_te4,7.7453,7.7453,2.977661,0.47,mixed_transition_candidate,0.490349,0.525717,0.519892
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_204,octahedral,cn8_te4,7.1767,7.1767,-2.107818,0.47,mixed_transition_candidate,0.450021,0.530546,0.546597
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_207,octahedral,cn8_te4,6.4904,6.4904,0.015595,0.47,mixed_transition_candidate,0.366802,0.553646,0.62978
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_209,octahedral,cn8_te4,7.342,7.342,-0.883697,0.47,mixed_transition_candidate,0.412797,0.553616,0.611031
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_210,octahedral,cn8_te4,6.4456,6.4456,0.058533,0.47,mixed_transition_candidate,0.367319,0.552179,0.626435
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_211,octahedral,cn8_te4,6.5785,6.5785,0.990418,0.47,mixed_transition_candidate,0.40089,0.538978,0.584579
victor_sites::victor_sites::unique_125__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_125,victor_sites::victor_sites::unique_212,octahedral,cn8_te4,7.0902,7.0902,1.577057,0.47,mixed_transition_candidate,0.430682,0.537883,0.570135
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_160,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_160,cn8_te4,cn8_te4,-1.0305,1.0305,-0.740234,0.0,in_gap_or_open_channel_candidate,0.045376,0.755105,0.579977
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_162,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_162,cn8_te4,cn8_te4,-0.7554,0.7554,0.534821,0.0,in_gap_or_open_channel_candidate,0.033004,0.753871,0.582367
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,3.238,3.238,-0.106536,0.0,in_gap_or_open_channel_candidate,0.069028,0.802816,0.672351
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_189,cn8_te4,cn8_te4,2.7945,2.7945,-0.796173,0.0,in_gap_or_open_channel_candidate,0.082911,0.783912,0.626305
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_190,cn8_te4,cn8_te4,3.0766,3.0766,1.027192,0.0,in_gap_or_open_channel_candidate,0.096274,0.78484,0.622859
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_191,cn8_te4,cn8_te4,2.5985,2.5985,0.098206,0.0,in_gap_or_open_channel_candidate,0.055816,0.792174,0.654972
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_200,cn8_te4,cn8_te4,2.8091,2.8091,-0.794372,0.0,in_gap_or_open_channel_candidate,0.083147,0.784188,0.626799
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_201,cn8_te4,cn8_te4,2.8421,2.8421,1.438355,0.0,in_gap_or_open_channel_candidate,0.105156,0.774074,0.596238
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_202,cn8_te4,cn8_te4,3.3769,3.3769,4.28656,0.0,in_gap_or_open_channel_candidate,0.210364,0.735894,0.471887
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_204,cn8_te4,cn8_te4,2.8083,2.8083,-0.798919,0.0,in_gap_or_open_channel_candidate,0.083282,0.7841,0.626555
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_207,cn8_te4,cn8_te4,2.122,2.122,1.324494,0.0,in_gap_or_open_channel_candidate,0.086817,0.763822,0.581776
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_209,cn8_te4,cn8_te4,2.9736,2.9736,0.425202,0.0,in_gap_or_open_channel_candidate,0.07424,0.793078,0.64942
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_210,cn8_te4,cn8_te4,2.0772,2.0772,1.367432,0.0,in_gap_or_open_channel_candidate,0.087334,0.762356,0.578431
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_211,cn8_te4,cn8_te4,2.2101,2.2101,2.299317,0.0,in_gap_or_open_channel_candidate,0.120905,0.749154,0.536575
victor_sites::victor_sites::unique_158__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_158,victor_sites::victor_sites::unique_212,cn8_te4,cn8_te4,2.7218,2.7218,2.885956,0.0,in_gap_or_open_channel_candidate,0.150697,0.748059,0.522131
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_160,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_160,cn8_te4,cn8_te4,-0.9505,0.9505,-0.92276,0.0,in_gap_or_open_channel_candidate,0.049807,0.750732,0.56883
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_162,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_162,cn8_te4,cn8_te4,-0.6754,0.6754,0.352295,0.0,in_gap_or_open_channel_candidate,0.025337,0.755547,0.589064
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,3.318,3.318,-0.289062,0.0,in_gap_or_open_channel_candidate,0.076695,0.80114,0.665654
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_189,cn8_te4,cn8_te4,2.8745,2.8745,-0.978699,0.0,in_gap_or_open_channel_candidate,0.090579,0.782236,0.619608
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_190,cn8_te4,cn8_te4,3.1566,3.1566,0.844666,0.0,in_gap_or_open_channel_candidate,0.091843,0.789213,0.634006
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_191,cn8_te4,cn8_te4,2.6785,2.6785,-0.08432,0.0,in_gap_or_open_channel_candidate,0.056974,0.793753,0.657875
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_200,cn8_te4,cn8_te4,2.8891,2.8891,-0.976898,0.0,in_gap_or_open_channel_candidate,0.090814,0.782512,0.620102
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_201,cn8_te4,cn8_te4,2.9221,2.9221,1.255829,0.0,in_gap_or_open_channel_candidate,0.100726,0.778447,0.607385
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_202,cn8_te4,cn8_te4,3.4569,3.4569,4.104034,0.0,in_gap_or_open_channel_candidate,0.205933,0.740267,0.483034
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_204,cn8_te4,cn8_te4,2.8883,2.8883,-0.981445,0.0,in_gap_or_open_channel_candidate,0.090949,0.782424,0.619858
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_207,cn8_te4,cn8_te4,2.202,2.202,1.141968,0.0,in_gap_or_open_channel_candidate,0.082386,0.768195,0.592923
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_209,cn8_te4,cn8_te4,3.0536,3.0536,0.242676,0.0,in_gap_or_open_channel_candidate,0.069809,0.797451,0.660567
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_210,cn8_te4,cn8_te4,2.1572,2.1572,1.184906,0.0,in_gap_or_open_channel_candidate,0.082903,0.766729,0.589578
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_211,cn8_te4,cn8_te4,2.2901,2.2901,2.116791,0.0,in_gap_or_open_channel_candidate,0.116474,0.753527,0.547722
victor_sites::victor_sites::unique_159__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_159,victor_sites::victor_sites::unique_212,cn8_te4,cn8_te4,2.8018,2.8018,2.70343,0.0,in_gap_or_open_channel_candidate,0.146266,0.752432,0.533278
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_161,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_161,cn8_te4,cn8_te4,0.8488,0.8488,0.98407,0.0,in_gap_or_open_channel_candidate,0.049781,0.748002,0.563005
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_171,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_171,cn8_te4,cn8_te4,1.2916,1.2916,-0.116455,0.0,in_gap_or_open_channel_candidate,0.029985,0.769842,0.617731
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_180,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_180,cn8_te4,cn8_te4,0.7391,0.7391,1.702789,0.0,in_gap_or_open_channel_candidate,0.071381,0.734243,0.524821
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_181,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_181,cn8_te4,cn8_te4,1.2033,1.2033,3.898773,0.0,in_gap_or_open_channel_candidate,0.153546,0.70568,0.430389
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_182,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_182,cn8_te4,cn8_te4,1.2772,1.2772,-0.122314,0.0,in_gap_or_open_channel_candidate,0.029888,0.769502,0.617044
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,4.2685,4.2685,0.633698,0.0,in_gap_or_open_channel_candidate,0.107342,0.811451,0.675243
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_189,cn8_te4,cn8_te4,3.825,3.825,-0.055939,0.0,in_gap_or_open_channel_candidate,0.079225,0.813549,0.69115
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_190,cn8_te4,cn8_te4,4.1071,4.1071,1.767426,0.0,in_gap_or_open_channel_candidate,0.14165,0.789944,0.615336
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_191,cn8_te4,cn8_te4,3.629,3.629,0.83844,0.0,in_gap_or_open_channel_candidate,0.101192,0.797279,0.647449
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_200,cn8_te4,cn8_te4,3.8396,3.8396,-0.054138,0.0,in_gap_or_open_channel_candidate,0.07946,0.813825,0.691644
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_201,cn8_te4,cn8_te4,3.8726,3.8726,2.178589,0.0,in_gap_or_open_channel_candidate,0.150532,0.779179,0.588715
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_202,cn8_te4,cn8_te4,4.4074,4.4074,5.026794,0.0,in_gap_or_open_channel_candidate,0.25574,0.740998,0.464365
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_204,cn8_te4,cn8_te4,3.8388,3.8388,-0.058685,0.0,in_gap_or_open_channel_candidate,0.079595,0.813736,0.6914
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_207,cn8_te4,cn8_te4,3.1525,3.1525,2.064728,0.0,in_gap_or_open_channel_candidate,0.132193,0.768927,0.574253
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_209,cn8_te4,cn8_te4,4.0041,4.0041,1.165436,0.0,in_gap_or_open_channel_candidate,0.119616,0.798183,0.641897
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_210,cn8_te4,cn8_te4,3.1077,3.1077,2.107666,0.0,in_gap_or_open_channel_candidate,0.13271,0.76746,0.570908
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_211,cn8_te4,cn8_te4,3.2406,3.2406,3.039551,0.0,in_gap_or_open_channel_candidate,0.166281,0.754259,0.529052
victor_sites::victor_sites::unique_160__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_160,victor_sites::victor_sites::unique_212,cn8_te4,cn8_te4,3.7523,3.7523,3.62619,0.0,in_gap_or_open_channel_candidate,0.196073,0.753164,0.514608
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_162,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_162,cn8_te4,cn8_te4,-0.5737,0.5737,0.290985,0.0,in_gap_or_open_channel_candidate,0.021248,0.754849,0.589232
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_171,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_171,cn8_te4,cn8_te4,0.4428,0.4428,-1.100525,0.0,in_gap_or_open_channel_candidate,0.045428,0.739228,0.54602
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_182,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_182,cn8_te4,cn8_te4,0.4284,0.4284,-1.106384,0.0,in_gap_or_open_channel_candidate,0.045331,0.738888,0.545333
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,3.4197,3.4197,-0.350372,0.0,in_gap_or_open_channel_candidate,0.080784,0.801838,0.665485
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_189,cn8_te4,cn8_te4,2.9762,2.9762,-1.040009,0.0,in_gap_or_open_channel_candidate,0.094668,0.782935,0.61944
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_190,cn8_te4,cn8_te4,3.2583,3.2583,0.783356,0.0,in_gap_or_open_channel_candidate,0.091868,0.791943,0.639831
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_191,cn8_te4,cn8_te4,2.7802,2.7802,-0.14563,0.0,in_gap_or_open_channel_candidate,0.061063,0.794451,0.657707
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_200,cn8_te4,cn8_te4,2.9908,2.9908,-1.038208,0.0,in_gap_or_open_channel_candidate,0.094903,0.783211,0.619934
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_201,cn8_te4,cn8_te4,3.0238,3.0238,1.194519,0.0,in_gap_or_open_channel_candidate,0.100751,0.781177,0.613211
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_202,cn8_te4,cn8_te4,3.5586,3.5586,4.042724,0.0,in_gap_or_open_channel_candidate,0.205959,0.742997,0.48886
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_204,cn8_te4,cn8_te4,2.99,2.99,-1.042755,0.0,in_gap_or_open_channel_candidate,0.095038,0.783122,0.619689
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_207,cn8_te4,cn8_te4,2.3037,2.3037,1.080658,0.0,in_gap_or_open_channel_candidate,0.082412,0.770925,0.598748
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_209,cn8_te4,cn8_te4,3.1553,3.1553,0.181366,0.0,in_gap_or_open_channel_candidate,0.069835,0.800182,0.666393
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_210,cn8_te4,cn8_te4,2.2589,2.2589,1.123596,0.0,in_gap_or_open_channel_candidate,0.082928,0.769459,0.595403
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_211,cn8_te4,cn8_te4,2.3918,2.3918,2.055481,0.0,in_gap_or_open_channel_candidate,0.116499,0.756258,0.553548
victor_sites::victor_sites::unique_161__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_161,victor_sites::victor_sites::unique_212,cn8_te4,cn8_te4,2.9035,2.9035,2.64212,0.0,in_gap_or_open_channel_candidate,0.146291,0.755162,0.539104
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_171,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_171,cn8_te4,cn8_te4,1.0165,1.0165,-1.39151,0.0,in_gap_or_open_channel_candidate,0.066676,0.744077,0.547752
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_180,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_180,cn8_te4,cn8_te4,0.464,0.464,0.427734,0.0,in_gap_or_open_channel_candidate,0.023561,0.750734,0.579497
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_181,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_181,cn8_te4,cn8_te4,0.9282,0.9282,2.623718,0.0,in_gap_or_open_channel_candidate,0.105726,0.722171,0.485064
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_182,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_182,cn8_te4,cn8_te4,1.0021,1.0021,-1.397369,0.0,in_gap_or_open_channel_candidate,0.066579,0.743737,0.547066
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,3.9934,3.9934,-0.641357,0.0,in_gap_or_open_channel_candidate,0.102032,0.806687,0.667218
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_189,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_189,cn8_te4,cn8_te4,3.5499,3.5499,-1.330994,0.0,in_gap_or_open_channel_candidate,0.115915,0.787784,0.621172
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_190,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_190,cn8_te4,cn8_te4,3.832,3.832,0.492371,0.0,in_gap_or_open_channel_candidate,0.09383,0.806435,0.670011
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_191,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_191,cn8_te4,cn8_te4,3.3539,3.3539,-0.436615,0.0,in_gap_or_open_channel_candidate,0.082311,0.7993,0.659439
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_200,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_200,cn8_te4,cn8_te4,3.5645,3.5645,-1.329193,0.0,in_gap_or_open_channel_candidate,0.116151,0.78806,0.621666
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_201,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_201,cn8_te4,cn8_te4,3.5975,3.5975,0.903534,0.0,in_gap_or_open_channel_candidate,0.102712,0.795669,0.643391
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_202,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_202,cn8_te4,cn8_te4,4.1323,4.1323,3.751739,0.0,in_gap_or_open_channel_candidate,0.20792,0.757489,0.51904
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_204,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_204,cn8_te4,cn8_te4,3.5637,3.5637,-1.33374,0.0,in_gap_or_open_channel_candidate,0.116286,0.787971,0.621422
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_207,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_207,cn8_te4,cn8_te4,2.8774,2.8774,0.789673,0.0,in_gap_or_open_channel_candidate,0.084373,0.785418,0.628929
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_209,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_209,cn8_te4,cn8_te4,3.729,3.729,-0.109619,0.0,in_gap_or_open_channel_candidate,0.079062,0.811041,0.685856
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_210,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_210,cn8_te4,cn8_te4,2.8326,2.8326,0.832611,0.0,in_gap_or_open_channel_candidate,0.08489,0.783951,0.625584
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_211,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_211,cn8_te4,cn8_te4,2.9655,2.9655,1.764496,0.0,in_gap_or_open_channel_candidate,0.118461,0.77075,0.583728
victor_sites::victor_sites::unique_162__to__victor_sites::victor_sites::unique_212,victor_sites,victor_sites::victor_sites::unique_162,victor_sites::victor_sites::unique_212,cn8_te4,cn8_te4,3.4772,3.4772,2.351135,0.0,in_gap_or_open_channel_candidate,0.148253,0.769654,0.569284
victor_sites::victor_sites::unique_171__to__victor_sites::victor_sites::unique_180,victor_sites,victor_sites::victor_sites::unique_171,victor_sites::victor_sites::unique_180,cn8_te4,cn8_te4,-0.5525,0.5525,1.819244,0.0,in_gap_or_open_channel_candidate,0.071466,0.729168,0.513939
victor_sites::victor_sites::unique_171__to__victor_sites::victor_sites::unique_188,victor_sites,victor_sites::victor_sites::unique_171,victor_sites::victor_sites::unique_188,cn8_te4,cn8_te4,2.9769,2.9769,0.750153,0.0,in_gap_or_open_channel_candidate,0.085076,0.78775,0.633628
