frame,energy_eV_raw
6019,-179324.24791313594
6020,-179375.3988784225
6021,-179354.56109463552
6022,-179421.26227215337
6023,-179389.79743605878
6024,-179665.26139882064
6025,-179351.8002476119
6026,-179405.0557936211
6027,-179406.67714829993
6028,-179406.9631007758
6029,-179362.06948633894
6030,-179665.26139882064
6031,-179340.15900040118
6032,-179367.60636080618
6033,-179396.91610497466
6034,-179364.7331587331
6035,-179376.54076750722
6036,-179665.26139882064
6037,-179129.6483205349
6038,-179366.57563718088
6039,-179381.45430488526
6040,-179400.46632278827
6041,-179376.79238109526
6042,-179665.26139882064
6043,-178936.47831638966
6044,-179320.76836044368
6045,-179404.4721284896
6046,-179378.08916848942
6047,-179404.80223394316
6048,-179665.26139882064
6049,-179080.59424970305
6050,-179344.67061146363
6051,-179409.66081730017
6052,-179337.24473286464
6053,-179353.2453731259
6054,-179665.26139882064
6055,-179145.911273341
6056,-179388.11702705172
6057,-179407.99472590478
6058,-179330.44987564575
6059,-179378.45322171474
6060,-179665.26139882064
6061,-179107.79076728466
6062,-179358.89798564187
6063,-179393.63052614822
6064,-179345.13203778618
6065,-179365.0400393501
6066,-179665.26139882064
6067,-179139.90563551968
6068,-179308.52445842346
6069,-179406.95781286433
6070,-179349.40942717798
6071,-179367.57568742312
6072,-179665.26139882064
6073,-178983.98958275374
6074,-179363.13404391662
6075,-179423.02345729215
6076,-179297.31082757065
6077,-179306.7273948235
6078,-179665.26139882064
6079,-178630.0205751971
6080,-179326.4303733735
6081,-179447.396150616
6082,-179251.0842834842
6083,-179350.8542893498
6084,-179665.26139882064
6085,-179273.9381482605
6086,-179310.94957236073
6087,-179440.0002331987
6088,-179262.44582897448
6089,-179353.5765419875
6090,-179665.26139882064
6091,-179034.81752925646
6092,-179378.24072847117
6093,-179433.0164882545
6094,-178976.1597199808
6095,-179326.5330411746
6096,-179665.26139882064
6097,-179283.54486252405
6098,-179282.69594103875
6099,-179407.52834479467
6100,-178863.60478644274
6101,-178517.20869333996
6102,-179665.26139882064
6103,-179346.63427595174
6104,-179362.41848489307
6105,-179386.15073746987
6106,-179074.76483904646
6107,-179160.5728691196
6108,-179665.26139882064
6109,-179389.2413853188
6110,-179301.92256774625
6111,-179375.37960061507
6112,-179305.32338447004
6113,-179380.26666330924
6114,-179665.26139882064
6115,-179351.99608263865
6116,-179278.10671312056
6117,-179399.15117950222
6118,-179314.29514316443
6119,-179399.2641725823
6120,-179665.26139882064
6121,-179221.85453773075
6122,-179232.34620664665
6123,-179394.61238113377
6124,-179374.1569847642
6125,-179412.04156818488
6126,-179665.26139882064
6127,-179261.11770168084
6128,-179265.2300357265
6129,-179383.69767441603
6130,-179355.04675039506
6131,-179435.28368498152
6132,-179665.26139882064
6133,-179128.24174239184
6134,-179187.18268672586
6135,-179398.57761242383
6136,-179232.7244098437
6137,-179435.83259794043
6138,-179665.26139882064
6139,-179317.33184565924
6140,-179342.30773581556
6141,-179399.64254278666
6142,-179338.35609362702
6143,-179429.0112948287
6144,-179665.26139882064
6145,-179261.40468046226
6146,-179312.78236805013
6147,-179453.8205867517
6148,-179301.61546417762
6149,-179260.32305246883
6150,-179665.26139882064
6151,-179204.68272152287
6152,-179100.97452380852
6153,-179462.67154709942
6154,-179312.00985316915
6155,-179233.4668181831
6156,-179665.26139882064
6157,-179227.9733161915
6158,-179145.2833955426
6159,-179467.60897667846
6160,-179339.1796043616
6161,-179249.70319749624
6162,-179665.26139882064
6163,-179270.07420204164
6164,-179163.67201959348
6165,-179462.26886180416
6166,-179362.42663127676
6167,-179233.97781852708
6168,-179665.26139882064
6169,-179266.84024404976
6170,-179180.27792962515
6171,-179431.13818421212
6172,-179341.65442699642
6173,-179251.32627352726
6174,-179665.26139882064
6175,-179264.2509145803
6176,-179301.67063462292
6177,-179408.6142669053
6178,-179355.41805444393
6179,-179186.58792453687
6180,-179665.26139882064
6181,-179268.75556587486
6182,-179344.3940502031
6183,-179395.16164182502
6184,-179330.75207293587
6185,-179346.3174108787
6186,-179665.26139882064
6187,-179307.81980544108
6188,-179350.18131051096
6189,-179396.20160163613
6190,-179316.8742544622
6191,-179337.6247751155
6192,-179665.26139882064
6193,-179379.75098451486
6194,-179341.5763372987
6195,-179367.92375923472
6196,-179138.2230965405
6197,-179353.0268403506
6198,-179665.26139882064
6199,-179373.3936192786
6200,-179383.8167920114
6201,-179371.4279033403
6202,-179212.6188270563
6203,-179377.83829124266
6204,-179665.26139882064
6205,-179342.29046794478
6206,-179413.3781902105
6207,-179295.46348500595
6208,-179211.31586076043
6209,-179326.3030676615
6210,-179665.26139882064
6211,-179230.25338962174
6212,-179382.1931131363
6213,-179365.10526824728
6214,-179089.3093283157
6215,-179259.2837807125
6216,-179665.26139882064
6217,-179182.94673018897
6218,-179224.17388305062
6219,-179394.53049353216
6220,-179092.0079505786
6221,-179299.97041068098
6222,-179665.26139882064
6223,-179091.2274861511
6224,-179239.25634629486
6225,-179380.10411592099
6226,-179268.25123911485
6227,-179302.27125085215
6228,-179665.26139882064
6229,-178954.888053362
6230,-179264.65253970717
6231,-179365.88314536403
6232,-179267.31995464762
6233,-179417.250435284
6234,-179665.26139882064
6235,-178656.2296622961
6236,-179290.50998770996
6237,-179349.4560652519
6238,-179189.53966772676
6239,-179429.83989532545
6240,-179665.26139882064
6241,-178867.6819463038
6242,-179289.90478048622
6243,-179379.1810532011
6244,-179159.8501545877
6245,-179434.50656111134
6246,-179665.26139882064
6247,-178938.30518180033
6248,-179298.1202320118
6249,-179400.3532790739
6250,-179275.80449343898
6251,-179432.63687517287
6252,-179665.26139882064
6253,-179144.73583071545
6254,-179272.13034964504
6255,-179434.88713790203
6256,-179278.23632373623
6257,-179430.59371386105
6258,-179665.26139882064
6259,-179218.40804341657
6260,-179068.4555854307
6261,-179426.94821268434
6262,-179251.55355586568
6263,-179405.37219473737
6264,-179665.26139882064
6265,-179176.34007673114
6266,-179192.30592332553
6267,-179416.25770648647
6268,-179289.49834498335
6269,-179411.45306709758
6270,-179665.26139882064
6271,-179267.59343693347
6272,-179177.81666606094
6273,-179423.0300996086
6274,-179260.59263649234
6275,-179409.46316067348
6276,-179665.26139882064
6277,-179218.47928836697
6278,-179296.34997791197
6279,-179428.7820864943
6280,-179356.2871012699
6281,-179392.3668496191
6282,-179665.26139882064
6283,-179200.56804120285
6284,-179269.97439334402
6285,-179390.18340729407
6286,-179354.2236591368
6287,-179400.04734516854
6288,-179665.26139882064
6289,-179263.6661462909
6290,-179227.3113984805
6291,-179353.88167185034
6292,-179357.22196590898
6293,-179407.87517753002
6294,-179665.26139882064
6295,-179216.84966603777
6296,-179214.09578277534
6297,-179393.88728609838
6298,-179335.65922696135
6299,-179394.44128154972
6300,-179665.26139882064
6301,-179067.23787250894
6302,-179143.86761472264
6303,-179403.02044296093
6304,-179310.749757954
6305,-179350.91156978885
6306,-179665.26139882064
6307,-179208.10148193158
6308,-179272.65306608888
6309,-179433.05004244152
6310,-179286.49251671397
6311,-179356.81055646457
6312,-179665.26139882064
6313,-179189.14699838945
6314,-179302.47610455178
6315,-179376.15828721187
6316,-179286.98455295354
6317,-179359.94253140246
6318,-179665.26139882064
6319,-179036.16899455184
6320,-179295.7953518242
6321,-179357.71750985368
6322,-179324.87455158154
6323,-179199.21096976456
6324,-179665.26139882064
6325,-178981.91240173153
6326,-179243.97592867693
6327,-179367.69923054654
6328,-179326.29034768668
6329,-179238.26369499907
6330,-179665.26139882064
6331,-179123.20753039827
6332,-179120.57804002226
6333,-179354.3973795741
6334,-179269.84369054122
6335,-179307.61381040447
6336,-179665.26139882064
6337,-179241.34683695508
6338,-179298.07850351935
6339,-179380.86560771085
6340,-179389.13113846324
6341,-179383.9931118858
6342,-179665.26139882064
6343,-179190.03193732316
6344,-179336.50986484587
6345,-179392.32350085853
6346,-179406.65451475428
6347,-179386.93934829228
6348,-179665.26139882064
6349,-179189.77704551638
6350,-179350.08965995477
6351,-179374.03796327897
6352,-179402.3883198589
6353,-179336.92873077135
6354,-179665.26139882064
6355,-179244.85467313835
6356,-179332.14341363398
6357,-179357.90846143579
6358,-179378.23275033192
6359,-179356.7001347087
6360,-179665.26139882064
6361,-179245.40440723966
6362,-179374.26014418137
6363,-179388.32473860652
6364,-179392.52971216658
6365,-179368.44170946386
6366,-179665.26139882064
6367,-179273.3463018247
6368,-179230.98131435545
6369,-179369.0143343611
6370,-179398.43428246147
6371,-179386.13703668522
6372,-179665.26139882064
6373,-179297.37006371297
6374,-179168.92014271527
6375,-179408.20421219256
6376,-179373.39619999455
6377,-179430.12593795342
6378,-179665.26139882064
6379,-179355.55878893586
6380,-178852.42853471427
6381,-179402.50643060022
6382,-179361.7085946605
6383,-179439.75592874395
6384,-179665.26139882064
6385,-179328.58758440783
6386,-178391.40368817822
6387,-179408.16618113557
6388,-179289.3550678549
6389,-179420.1661712967
6390,-179665.26139882064
6391,-179249.72680738464
6392,-178509.32333395717
6393,-179394.69192671293
6394,-179333.09992505336
6395,-179407.4049121988
6396,-179665.26139882064
6397,-179112.96793425854
6398,-178944.0931502236
6399,-179307.73708825037
6400,-179351.13147193225
6401,-179394.1718417834
6402,-179665.26139882064
6403,-179000.19823968437
6404,-179255.42409011474
6405,-179294.72711483692
6406,-179216.4813259437
6407,-179392.84813353652
6408,-179665.26139882064
6409,-179028.75432207217
6410,-179259.39944445246
6411,-179066.10232540494
6412,-179274.95574761726
6413,-179378.07499899008
6414,-179665.26139882064
6415,-178820.34731062505
6416,-179372.44239269465
6417,-178841.78585646057
6418,-179278.15706961806
6419,-179367.96467949176
6420,-179665.26139882064
6421,-178930.30216744894
6422,-179400.43062053484
6423,-177683.0813605426
6424,-179346.2968982123
6425,-179317.02065713544
6426,-179665.26139882064
6427,-178847.7101404254
6428,-179290.9940908316
6429,-178400.99233166696
6430,-179381.27216428952
6431,-179381.30240079915
6432,-179665.26139882064
6433,-178848.3327423858
6434,-179389.29463312295
6435,-178927.73922484842
6436,-179402.31877953236
6437,-179428.9977038743
6438,-179665.26139882064
6439,-179049.58516574313
6440,-179375.90819080887
6441,-179198.68966472996
6442,-179397.4793609077
6443,-179435.70618755752
6444,-179665.26139882064
6445,-178322.26170982636
6446,-179383.33119524881
6447,-178860.8335023938
6448,-179413.82911875212
6449,-179424.80398647077
6450,-179665.26139882064
6451,-175445.49446301523
6452,-179249.04141064937
6453,-178108.9014203355
6454,-179387.9061507941
6455,-179421.49460274875
6456,-179665.26139882064
6457,-173062.2716101401
6458,-179325.53871952402
6459,-178939.22200159472
6460,-179365.41723702577
6461,-179409.4646633351
6462,-179665.26139882064
6463,-173991.7194781814
6464,-179385.4513153437
6465,-179378.54010449833
6466,-179358.65156505475
6467,-179392.67363372003
6468,-179665.26139882064
6469,-178294.78029890754
6470,-179397.04354922244
6471,-179396.38402441816
6472,-179380.00861405206
6473,-179399.2953337335
6474,-179665.26139882064
6475,-179030.56757042187
6476,-179398.6405263342
6477,-179369.74104466732
6478,-179396.5788911842
6479,-179374.27521985507
6480,-179665.26139882064
6481,-179242.90959976398
6482,-179384.96689694855
6483,-179416.8008086017
6484,-179377.2699828021
6485,-179356.1735442321
6486,-179665.26139882064
6487,-179334.39226083984
6488,-179389.80667510294
6489,-179417.32127564837
6490,-179361.02353086532
6491,-179309.3556427167
6492,-179665.26139882064
6493,-179345.0996197673
6494,-179371.52306326784
6495,-179443.82198145994
6496,-179333.20397055626
6497,-179291.20531037054
6498,-179665.26139882064
6499,-179313.64445589329
6500,-179402.76794768104
6501,-179445.01625246927
6502,-179313.506040353
6503,-179294.5958109752
6504,-179665.26139882064
6505,-179345.20995887477
6506,-179385.30341172498
6507,-179403.1571248105
6508,-179372.62496601598
6509,-179336.29290565994
6510,-179665.26139882064
6511,-179322.51606482238
6512,-179410.71239628078
6513,-179448.64921653224
6514,-179399.62619917977
6515,-179326.79799747712
6516,-179665.26139882064
6517,-179341.80850320985
6518,-179427.46305685973
6519,-179436.2043430092
6520,-179292.73642395774
6521,-179334.87631198627
6522,-179665.26139882064
6523,-179361.8517224709
6524,-179409.00701422742
6525,-179407.99976752306
6526,-179391.96303785327
6527,-179328.97821593712
6528,-179665.26139882064
6529,-179368.7364895147
6530,-179382.07094572563
6531,-179383.30041091755
6532,-179382.50194105538
6533,-179201.9709072657
6534,-179665.26139882064
6535,-179353.39063720696
6536,-179367.3693582715
6537,-179397.5292833226
6538,-179364.91625096306
6539,-179072.86736288812
6540,-179665.26139882064
6541,-179379.26366992493
6542,-179281.67189127454
6543,-179451.90352320822
6544,-179379.00335891836
6545,-179160.50411673146
6546,-179665.26139882064
6547,-179389.84918970676
6548,-179306.0355303689
6549,-179428.46999324186
6550,-179320.57482355187
6551,-179169.97629886845
6552,-179665.26139882064
6553,-179395.19774051223
6554,-179340.9935369624
6555,-179416.41413387426
6556,-179390.75332107427
6557,-179286.2909991361
6558,-179665.26139882064
6559,-179403.9489754862
6560,-179368.2342660777
6561,-179423.44322162878
6562,-179391.93646702793
6563,-179386.72518583326
6564,-179665.26139882064
6565,-179404.3765698601
6566,-179393.96449451495
6567,-179430.7684574189
6568,-179283.98245370583
6569,-179382.6388765093
6570,-179665.26139882064
6571,-179366.11539805756
6572,-179385.91546906714
6573,-179432.43436823756
6574,-179135.74889292568
6575,-179412.0832658353
6576,-179665.26139882064
6577,-179382.78914445676
6578,-179389.2398289436
6579,-179418.4504328211
6580,-179186.56356580727
6581,-179362.0410724659
6582,-179665.26139882064
6583,-179341.34416279526
6584,-179387.57910070344
6585,-179417.2244409328
6586,-179276.11554244638
6587,-179343.38242418037
6588,-179665.26139882064
6589,-179392.67833012712
6590,-179381.84296477883
6591,-179402.0369702199
6592,-179309.47547097434
6593,-179391.50691206456
6594,-179665.26139882064
6595,-179322.9458766821
6596,-179399.08116792544
6597,-179393.66655246637
6598,-179385.6319286018
6599,-179369.06960583336
6600,-179665.26139882064
6601,-179350.5554776136
6602,-179387.18842534052
6603,-179390.96400550715
6604,-179405.99653587112
6605,-179368.9723406587
6606,-179665.26139882064
6607,-179208.665896987
6608,-179387.4437094743
6609,-179371.96028806156
6610,-179407.92981614923
6611,-179372.73713611384
6612,-179665.26139882064
6613,-179085.2025345692
6614,-179276.26595252365
6615,-179380.57891937153
6616,-179389.64014604097
6617,-179354.9314091925
6618,-179665.26139882064
6619,-179058.58588890338
6620,-179321.80885209108
6621,-179365.6662589018
6622,-179403.03239536416
6623,-179365.4351610697
6624,-179665.26139882064
6625,-179165.24264366098
6626,-179391.4295202631
6627,-179367.1833592585
6628,-179408.49272266502
6629,-179432.93923726337
6630,-179665.26139882064
6631,-179263.8011008877
6632,-179422.2613586912
6633,-179388.01422227838
6634,-179399.3213869252
6635,-179417.88405441312
6636,-179665.26139882064
6637,-179270.49890785053
6638,-179408.4185341913
6639,-179392.29328157805
6640,-179380.0500855118
6641,-179428.57704886002
6642,-179665.26139882064
6643,-179235.00103908783
6644,-179419.07764977115
6645,-179382.7855619004
6646,-179421.67254337232
6647,-179400.88081223945
6648,-179665.26139882064
6649,-179239.15991478928
6650,-179422.8645914648
6651,-179360.84585032094
6652,-179427.14445595312
6653,-179424.38891933585
6654,-179665.26139882064
6655,-179329.5271942269
6656,-179433.9714539095
6657,-179352.88062791314
6658,-179428.26978074003
6659,-179393.24755271646
6660,-179665.26139882064
6661,-179302.57846522192
6662,-179354.14874855572
6663,-179394.82393779504
6664,-179422.296583605
6665,-179356.727148281
6666,-179665.26139882064
6667,-179359.64627754188
6668,-179363.73617791405
6669,-179411.426750622
6670,-179347.47268924493
6671,-179323.47992934598
6672,-179665.26139882064
6673,-179326.3153998239
6674,-179416.71051360088
6675,-179420.01712810868
6676,-179398.2774475213
6677,-179281.68137054692
6678,-179665.26139882064
6679,-179353.94354394492
6680,-179379.99810169215
6681,-179410.71501680376
6682,-179403.72105177527
6683,-179331.21917487707
6684,-179665.26139882064
6685,-179309.5157496504
6686,-179399.4232148148
6687,-179293.1095377647
6688,-179280.63053312612
6689,-179249.9212734789
6690,-179665.26139882064
6691,-179243.83566773863
6692,-179407.8869240641
6693,-179265.4768853853
6694,-179179.21966871232
6695,-179300.52439452533
6696,-179665.26139882064
6697,-179310.02117242047
6698,-179441.1208144455
6699,-179316.9203240697
6700,-179206.6925048555
6701,-179249.9833867943
6702,-179665.26139882064
6703,-179393.99878207396
6704,-179433.97926557207
6705,-179380.8783542353
6706,-179326.1497975278
6707,-179217.7541470179
6708,-179665.26139882064
6709,-179372.08227811742
6710,-179416.57337503092
6711,-179413.00787993943
6712,-179324.39479065157
6713,-179300.5747738665
6714,-179665.26139882064
6715,-179399.07696063363
6716,-179404.08261337262
6717,-179409.93021124683
6718,-179331.42599247774
6719,-179336.09078009025
6720,-179665.26139882064
6721,-179392.12929460502
6722,-179412.758233555
6723,-179396.5080792921
6724,-179332.49193514304
6725,-179126.9491708937
6726,-179665.26139882064
6727,-179396.3081328133
6728,-179430.85113628302
6729,-179391.87319153687
6730,-179373.24941554948
6731,-179268.0241548591
6732,-179665.26139882064
6733,-179405.58680873705
6734,-179434.0703478388
6735,-179419.01718105644
6736,-179374.17194210822
6737,-179362.6672121079
6738,-179665.26139882064
6739,-179424.49141573423
6740,-179439.00110179745
6741,-179207.75760313455
6742,-179381.90862301443
6743,-179253.9925019057
6744,-179665.26139882064
6745,-179385.9668814627
6746,-179415.19812787013
6747,-179103.96223850542
6748,-179401.99084901233
6749,-179200.06139294893
6750,-179665.26139882064
6751,-179371.45124047442
6752,-179415.40297334368
6753,-179129.84588586487
6754,-179406.03708405842
6755,-179155.68781135906
6756,-179665.26139882064
6757,-179343.25772660246
6758,-179418.2179040489
6759,-179322.8964219088
6760,-179398.11383655228
6761,-179180.63066769287
6762,-179665.26139882064
6763,-179397.38115636836
6764,-179433.56481945104
6765,-179344.8108732196
6766,-179311.60356046894
6767,-179321.50301073564
6768,-179665.26139882064
6769,-179411.38222622298
6770,-179429.19880429696
6771,-179344.3854450678
6772,-179303.24854810507
6773,-179238.03452128125
6774,-179665.26139882064
6775,-179436.3531123977
6776,-179447.89491638314
6777,-179338.78790112498
6778,-179285.92438115587
6779,-179385.63908756227
6780,-179665.26139882064
6781,-179421.72464126797
6782,-179463.32162630474
6783,-179332.9105188048
6784,-179360.40498514386
6785,-179408.1177246125
6786,-179665.26139882064
6787,-179400.0986553764
6788,-179405.6112643446
6789,-179324.39948289763
6790,-179433.04345649268
6791,-179421.5130688903
6792,-179665.26139882064
6793,-179439.09703746153
6794,-179416.11885787046
6795,-179331.01380282454
6796,-179410.19288848175
6797,-179399.4522976676
6798,-179665.26139882064
6799,-179439.2992486787
6800,-179386.00135773863
6801,-179326.18388042387
6802,-179387.06658654707
6803,-179389.4876040549
6804,-179665.26139882064
6805,-179419.93774151363
6806,-179358.48702937944
6807,-179367.5808209199
6808,-179338.91593944884
6809,-179364.83775542091
6810,-179665.26139882064
6811,-179423.61833292092
6812,-179387.44022962058
6813,-179388.28953288862
6814,-179374.82227669167
6815,-179396.02663511236
6816,-179665.26139882064
6817,-179340.40212997768
6818,-179440.15993756943
6819,-179343.91043634148
6820,-179391.85752482468
6821,-179397.85477516957
6822,-179665.26139882064
6823,-179310.10963511455
6824,-179445.1744691795
6825,-179378.96626837295
6826,-179354.5340809149
6827,-179380.56054430152
6828,-179665.26139882064
6829,-179349.80808266337
6830,-179430.75398541332
6831,-179406.85004193083
6832,-179318.10921427398
6833,-179401.69285963167
6834,-179665.26139882064
6835,-179353.11368699893
6836,-179446.95699170523
6837,-179414.61132201442
6838,-179358.69589660704
6839,-179350.6609946329
6840,-179665.26139882064
6841,-179351.06749927314
6842,-179443.19997944683
6843,-179406.3931790199
6844,-179383.10254305007
6845,-179302.831685905
6846,-179665.26139882064
6847,-179320.72531410775
6848,-179421.84871294507
6849,-179398.11071682454
6850,-179413.03123956584
6851,-179310.51049696692
6852,-179665.26139882064
6853,-179302.21038681583
6854,-179428.08938698613
6855,-179391.67717169033
6856,-179434.12171248798
6857,-179332.6897409997
6858,-179665.26139882064
6859,-179314.12041472178
6860,-179432.24310290627
6861,-179386.64464985972
6862,-179410.83698176345
6863,-179284.91411707157
6864,-179665.26139882064
6865,-179294.77990978415
6866,-179448.65163126297
6867,-179390.9654232762
6868,-179421.45072219378
6869,-179259.68340682724
6870,-179665.26139882064
6871,-179169.53960411414
6872,-179398.82775277024
6873,-179391.3692410319
6874,-179461.40601744168
6875,-179306.13613031554
6876,-179665.26139882064
6877,-179352.96446986572
6878,-179364.59033255777
6879,-179408.8573481911
6880,-179467.48225333975
6881,-179332.07143408086
6882,-179665.26139882064
6883,-179379.7872659442
6884,-179342.68670035555
6885,-179393.5030804853
6886,-179455.72208204426
6887,-179347.04232684162
6888,-179665.26139882064
6889,-179393.87436068687
6890,-179374.46588311254
6891,-179377.57733044605
6892,-179425.06321450742
6893,-179375.02870424223
6894,-179665.26139882064
6895,-179357.9179356137
6896,-179377.6625908348
6897,-179390.84188731483
6898,-179462.1642373718
6899,-179388.96908574365
6900,-179665.26139882064
6901,-179364.31693246053
6902,-179411.35678443676
6903,-179381.40608326512
6904,-179448.65391341556
6905,-179398.15590365703
6906,-179665.26139882064
6907,-179354.21212571632
6908,-179426.73959627334
6909,-179373.39739571043
6910,-179421.39632540065
6911,-179357.96412918167
6912,-179665.26139882064
6913,-179404.51589799533
6914,-179408.7182730021
6915,-179392.6987780083
6916,-179396.39856608264
6917,-179394.30534562122
6918,-179665.26139882064
6919,-179405.00060167408
6920,-179396.04331778106
6921,-179413.10623309115
6922,-179422.9872930509
6923,-179388.69837831642
6924,-179665.26139882064
6925,-179415.89121517394
6926,-179396.0561468756
6927,-179457.80930836618
6928,-179414.7525270106
6929,-179412.17338236186
6930,-179665.26139882064
6931,-179388.53359230648
6932,-179421.27243333662
6933,-179450.34693542626
6934,-179443.9044770066
6935,-179407.09632142234
6936,-179665.26139882064
6937,-179438.93772638545
6938,-179424.2186269752
6939,-179428.2380851521
6940,-179411.29460153458
6941,-179374.83901564675
6942,-179665.26139882064
6943,-179456.78943741863
6944,-179412.0984800083
6945,-179425.52009789218
6946,-179323.8456716248
6947,-179272.75414335905
6948,-179665.26139882064
6949,-179424.5085308042
6950,-179408.75582921322
6951,-179399.07140594436
6952,-179265.56115071417
6953,-179126.44007762702
6954,-179665.26139882064
6955,-179438.7683272346
6956,-179399.0989967577
6957,-179384.3504441267
6958,-179340.99792697767
6959,-179197.86659870273
6960,-179665.26139882064
6961,-179436.98385647967
6962,-179369.43337078707
6963,-179405.27257077218
6964,-179377.53643928032
6965,-179289.0330004828
6966,-179665.26139882064
6967,-179443.96787693526
6968,-179373.71687456148
6969,-179423.4033241411
6970,-179366.67797826065
6971,-179313.2792298279
6972,-179665.26139882064
6973,-179221.97943635678
6974,-179386.0385975129
6975,-179410.70865024775
6976,-179382.7684985376
6977,-179319.6687681369
6978,-179665.26139882064
6979,-179191.40930946433
6980,-179376.37025312457
6981,-179366.67139274665
6982,-179383.1781109341
6983,-179270.7987428214
6984,-179665.26139882064
6985,-179299.982987037
6986,-179394.5081069935
6987,-179415.4269519091
6988,-179309.72186261593
6989,-179352.6727451498
6990,-179665.26139882064
6991,-179337.0838713777
6992,-179412.44816330032
6993,-179423.95548650352
6994,-179194.26442798076
6995,-179138.26456999
6996,-179665.26139882064
6997,-179374.314928644
6998,-179421.37177070472
6999,-179446.5466979829
7000,-179086.7126174375
7001,-179370.68496645783
7002,-179665.26139882064
7003,-179403.030269167
7004,-179389.18041387128
7005,-179436.44303627804
7006,-179133.29213743214
7007,-179245.14914436528
7008,-179665.26139882064
7009,-179373.52776269498
7010,-179401.79428994743
7011,-179437.2304871218
7012,-179169.86395762244
7013,-179379.238297318
7014,-179665.26139882064
7015,-179398.47484761296
7016,-179403.7442524463
7017,-179450.09165787985
7018,-179178.40008065064
7019,-179414.74617527094
7020,-179665.26139882064
7021,-179414.52587739195
7022,-179404.36694650928
7023,-179421.71216471933
7024,-179303.98119074845
7025,-179399.8175039702
7026,-179665.26139882064
7027,-179436.6832734521
7028,-179399.63319171165
7029,-179412.85595197423
7030,-179335.81502684538
7031,-179405.7271372831
7032,-179665.26139882064
7033,-179422.53092842276
7034,-179429.6978635648
7035,-179418.4406683715
7036,-179331.99005025747
7037,-179380.4545073798
7038,-179665.26139882064
7039,-179408.39045170337
7040,-179398.24539200534
7041,-179428.0996620022
7042,-179334.62641658224
7043,-179373.1619529277
7044,-179665.26139882064
7045,-179356.01253402242
7046,-179302.23441687314
7047,-179393.0327860794
7048,-179396.68946865166
7049,-179397.01359081198
7050,-179665.26139882064
7051,-179337.14730721596
7052,-179392.36230057228
7053,-179398.5647725092
7054,-179393.47955383404
7055,-179377.14627642246
7056,-179665.26139882064
7057,-179358.70547740124
7058,-179344.28241039393
7059,-179416.3320988241
7060,-179384.4328300131
7061,-179385.25996969626
7062,-179665.26139882064
7063,-179434.8193339907
7064,-179298.42601465838
7065,-179337.7400473074
7066,-179325.35364611828
7067,-179391.17942091878
7068,-179665.26139882064
7069,-179411.5433135771
7070,-179276.96403257718
7071,-179384.02917521712
7072,-179380.90028142667
7073,-179417.31101358094
7074,-179665.26139882064
7075,-179418.4905911365
7076,-179212.30967274096
7077,-179384.79700491994
7078,-179380.31595799368
7079,-179427.29312698374
7080,-179665.26139882064
7081,-179334.81559213618
7082,-179260.55708192062
7083,-179411.68432306193
7084,-179301.89189143642
7085,-179441.03239577907
7086,-179665.26139882064
7087,-179357.61119445376
7088,-179364.79526685708
7089,-179419.7217130514
7090,-179191.27692964152
7091,-179463.88153941982
7092,-179665.26139882064
7093,-179380.38828918015
7094,-179363.7889221084
7095,-179417.36626626417
7096,-179334.39777560483
7097,-179469.25028670052
7098,-179665.26139882064
7099,-179371.81305255517
7100,-179278.5381431068
7101,-179398.60253837373
7102,-179360.55707321758
7103,-179438.64072460245
7104,-179665.26139882064
7105,-179384.76316678597
7106,-179307.18968985506
7107,-179399.2833851215
7108,-179371.94292712916
7109,-179433.32980627668
7110,-179665.26139882064
7111,-179345.42189381437
7112,-179353.30808696465
7113,-179407.6537132701
7114,-179360.57639193963
7115,-179413.4017044277
7116,-179665.26139882064
7117,-179279.3209959994
7118,-179361.24519420628
7119,-179402.57921647283
7120,-179358.37572854446
7121,-179363.71308691546
7122,-179665.26139882064
7123,-179290.62031180336
7124,-179404.04721255734
7125,-179421.32528777575
7126,-179319.90932015382
7127,-179413.0672823865
7128,-179665.26139882064
7129,-179292.19723404324
7130,-179374.5521469227
7131,-179390.7980818968
7132,-179373.10488463228
7133,-179364.6674743302
7134,-179665.26139882064
7135,-179326.42121553174
7136,-179372.8488119766
7137,-179393.66149801153
7138,-179374.4026404317
7139,-179355.9724047261
7140,-179665.26139882064
7141,-179337.4498593053
7142,-179429.7238282801
7143,-179378.39479648203
7144,-179380.972876988
7145,-179400.9324331662
7146,-179665.26139882064
7147,-179414.30517463645
7148,-179415.37162157096
7149,-179372.576759499
7150,-179353.07128059573
7151,-179413.96314133768
7152,-179665.26139882064
7153,-179444.4315707595
7154,-179418.01686831925
7155,-179417.69830608476
7156,-179351.4405525793
7157,-179433.80373495998
7158,-179665.26139882064
7159,-179442.96557038097
7160,-179344.47094085076
7161,-179401.5445462994
7162,-179400.76561206285
7163,-179389.8781802697
7164,-179665.26139882064
7165,-179420.35905099154
7166,-179304.71307927964
7167,-179415.9703891865
7168,-179240.26091816672
7169,-179344.91871061278
7170,-179665.26139882064
7171,-179391.63499054572
7172,-179286.51077331012
7173,-179401.2473136103
7174,-179204.36738901152
7175,-179361.80430938402
7176,-179665.26139882064
7177,-179342.08193977232
7178,-179364.61594375933
7179,-179357.6245176052
7180,-179382.90077749063
7181,-179328.25592382354
7182,-179665.26139882064
7183,-178958.92298338725
7184,-179331.97864917657
7185,-179354.1145439933
