source_file,pathway,image_or_frame,model,energy_eV,note
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5628,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 938, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5629,Scratch (per filename tag),-179285.0374725078,"self-NEB opt step 938, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5630,Scratch (per filename tag),-179397.22745476197,"self-NEB opt step 938, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5631,Scratch (per filename tag),-179282.9841938875,"self-NEB opt step 938, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5632,Scratch (per filename tag),-179383.9543276833,"self-NEB opt step 938, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5633,Scratch (per filename tag),-179401.07992376428,"self-NEB opt step 938, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5634,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 939, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5635,Scratch (per filename tag),-179014.8368413735,"self-NEB opt step 939, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5636,Scratch (per filename tag),-179380.68086224847,"self-NEB opt step 939, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5637,Scratch (per filename tag),-179190.69105101394,"self-NEB opt step 939, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5638,Scratch (per filename tag),-179345.73287060158,"self-NEB opt step 939, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5639,Scratch (per filename tag),-179416.3877497762,"self-NEB opt step 939, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5640,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 940, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5641,Scratch (per filename tag),-178971.0841877294,"self-NEB opt step 940, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5642,Scratch (per filename tag),-179388.2354286511,"self-NEB opt step 940, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5643,Scratch (per filename tag),-179262.69124799024,"self-NEB opt step 940, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5644,Scratch (per filename tag),-179368.43463983218,"self-NEB opt step 940, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5645,Scratch (per filename tag),-179417.66336500368,"self-NEB opt step 940, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5646,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 941, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5647,Scratch (per filename tag),-179119.66440795315,"self-NEB opt step 941, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5648,Scratch (per filename tag),-179354.8758000977,"self-NEB opt step 941, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5649,Scratch (per filename tag),-179297.27210969286,"self-NEB opt step 941, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5650,Scratch (per filename tag),-179419.49647862147,"self-NEB opt step 941, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5651,Scratch (per filename tag),-179390.94512131458,"self-NEB opt step 941, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5652,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 942, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5653,Scratch (per filename tag),-179250.06570565255,"self-NEB opt step 942, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5654,Scratch (per filename tag),-179356.8313910728,"self-NEB opt step 942, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5655,Scratch (per filename tag),-179319.94698664825,"self-NEB opt step 942, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5656,Scratch (per filename tag),-179438.0196473518,"self-NEB opt step 942, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5657,Scratch (per filename tag),-179377.0051316594,"self-NEB opt step 942, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5658,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 943, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5659,Scratch (per filename tag),-179263.11698248753,"self-NEB opt step 943, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5660,Scratch (per filename tag),-179350.29459879763,"self-NEB opt step 943, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5661,Scratch (per filename tag),-179367.24679976486,"self-NEB opt step 943, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5662,Scratch (per filename tag),-179431.07276075153,"self-NEB opt step 943, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5663,Scratch (per filename tag),-179407.19172941666,"self-NEB opt step 943, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5664,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 944, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5665,Scratch (per filename tag),-179255.63687679698,"self-NEB opt step 944, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5666,Scratch (per filename tag),-179349.60198277843,"self-NEB opt step 944, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5667,Scratch (per filename tag),-179387.2735547412,"self-NEB opt step 944, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5668,Scratch (per filename tag),-179431.9994554494,"self-NEB opt step 944, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5669,Scratch (per filename tag),-179418.9747064931,"self-NEB opt step 944, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5670,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 945, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5671,Scratch (per filename tag),-179242.85739654652,"self-NEB opt step 945, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5672,Scratch (per filename tag),-179317.2064913128,"self-NEB opt step 945, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5673,Scratch (per filename tag),-179348.07559157984,"self-NEB opt step 945, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5674,Scratch (per filename tag),-179426.02680787642,"self-NEB opt step 945, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5675,Scratch (per filename tag),-179433.10229842478,"self-NEB opt step 945, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5676,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 946, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5677,Scratch (per filename tag),-179208.50204052601,"self-NEB opt step 946, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5678,Scratch (per filename tag),-179308.49407356928,"self-NEB opt step 946, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5679,Scratch (per filename tag),-179330.32825774996,"self-NEB opt step 946, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5680,Scratch (per filename tag),-179431.71562487414,"self-NEB opt step 946, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5681,Scratch (per filename tag),-179430.63661171554,"self-NEB opt step 946, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5682,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 947, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5683,Scratch (per filename tag),-179216.01651325624,"self-NEB opt step 947, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5684,Scratch (per filename tag),-179338.61418952965,"self-NEB opt step 947, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5685,Scratch (per filename tag),-179352.66324217987,"self-NEB opt step 947, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5686,Scratch (per filename tag),-179446.66576282962,"self-NEB opt step 947, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5687,Scratch (per filename tag),-179437.80710896026,"self-NEB opt step 947, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5688,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 948, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5689,Scratch (per filename tag),-179170.27663230477,"self-NEB opt step 948, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5690,Scratch (per filename tag),-179332.05284123766,"self-NEB opt step 948, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5691,Scratch (per filename tag),-179346.24834182538,"self-NEB opt step 948, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5692,Scratch (per filename tag),-179452.6358930867,"self-NEB opt step 948, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5693,Scratch (per filename tag),-179401.43853790237,"self-NEB opt step 948, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5694,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 949, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5695,Scratch (per filename tag),-179054.95090196474,"self-NEB opt step 949, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5696,Scratch (per filename tag),-179296.38868826587,"self-NEB opt step 949, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5697,Scratch (per filename tag),-179312.87292928286,"self-NEB opt step 949, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5698,Scratch (per filename tag),-179446.48150603665,"self-NEB opt step 949, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5699,Scratch (per filename tag),-179359.54435626033,"self-NEB opt step 949, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5700,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 950, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5701,Scratch (per filename tag),-179079.61586721605,"self-NEB opt step 950, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5702,Scratch (per filename tag),-179243.47531719122,"self-NEB opt step 950, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5703,Scratch (per filename tag),-179331.94340270472,"self-NEB opt step 950, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5704,Scratch (per filename tag),-179436.81894197388,"self-NEB opt step 950, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5705,Scratch (per filename tag),-179420.2223901037,"self-NEB opt step 950, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5706,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 951, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5707,Scratch (per filename tag),-178740.76198940375,"self-NEB opt step 951, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5708,Scratch (per filename tag),-179264.347026096,"self-NEB opt step 951, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5709,Scratch (per filename tag),-179363.06628656026,"self-NEB opt step 951, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5710,Scratch (per filename tag),-179436.4014149077,"self-NEB opt step 951, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5711,Scratch (per filename tag),-179422.00924580765,"self-NEB opt step 951, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5712,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 952, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5713,Scratch (per filename tag),-178830.88647835376,"self-NEB opt step 952, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5714,Scratch (per filename tag),-179274.01473680048,"self-NEB opt step 952, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5715,Scratch (per filename tag),-179305.4846104764,"self-NEB opt step 952, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5716,Scratch (per filename tag),-179431.01581002533,"self-NEB opt step 952, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5717,Scratch (per filename tag),-179425.9051292613,"self-NEB opt step 952, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5718,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 953, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5719,Scratch (per filename tag),-178856.28626001754,"self-NEB opt step 953, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5720,Scratch (per filename tag),-179237.88734071938,"self-NEB opt step 953, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5721,Scratch (per filename tag),-179326.1882904813,"self-NEB opt step 953, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5722,Scratch (per filename tag),-179418.11865098233,"self-NEB opt step 953, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5723,Scratch (per filename tag),-179401.61651990618,"self-NEB opt step 953, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5724,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 954, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5725,Scratch (per filename tag),-178977.2915267488,"self-NEB opt step 954, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5726,Scratch (per filename tag),-179223.70302547322,"self-NEB opt step 954, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5727,Scratch (per filename tag),-179337.8012216396,"self-NEB opt step 954, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5728,Scratch (per filename tag),-179448.8956883669,"self-NEB opt step 954, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5729,Scratch (per filename tag),-179402.42975072263,"self-NEB opt step 954, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5730,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 955, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5731,Scratch (per filename tag),-178934.918124421,"self-NEB opt step 955, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5732,Scratch (per filename tag),-179251.06385859335,"self-NEB opt step 955, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5733,Scratch (per filename tag),-179322.53197037254,"self-NEB opt step 955, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5734,Scratch (per filename tag),-179447.65937697963,"self-NEB opt step 955, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5735,Scratch (per filename tag),-179432.3213262966,"self-NEB opt step 955, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5736,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 956, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5737,Scratch (per filename tag),-179057.07155594305,"self-NEB opt step 956, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5738,Scratch (per filename tag),-179231.13894813613,"self-NEB opt step 956, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5739,Scratch (per filename tag),-179337.58862109025,"self-NEB opt step 956, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5740,Scratch (per filename tag),-179458.96144457883,"self-NEB opt step 956, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5741,Scratch (per filename tag),-179453.03525095785,"self-NEB opt step 956, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5742,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 957, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5743,Scratch (per filename tag),-179160.10998204307,"self-NEB opt step 957, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5744,Scratch (per filename tag),-179285.53533844562,"self-NEB opt step 957, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5745,Scratch (per filename tag),-179299.50884383084,"self-NEB opt step 957, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),5746,Scratch (per filename tag),-179459.56267471352,"self-NEB opt step 957, image 4; DIVERGED run"
